tweet,label
emosi banget seminggu nyelemin periodisasi pd ii terus buka twt ketemunya beginian,marah
dtae mending jangan pasang sc lagi kak bikin emosi,marah
gue kalo udah emosi ga mandang lo lebih tua dari gue apa ngga ya,marah
kekejaman emosi,marah
hari ini aku salty bgt maaf ya lg suka emosi aja bawaan nya pgn teriak,marah
cantumin id card di head thread bodooohhh emosi kan,marah
sebenarnya emosi sih engga cuma gedeg aja kok belakangan banyak banget orang ga jelas yang always try to justify their wrongdoings si pramugari lah penulis wp sender tbfess hilih,marah
ejawangg emosi bngt sama otak kerdil ini,marah
jing udah keburu emosi gue,marah
pengen gampar orang emosi bgt gue d d sama bocil umur tahun omongannya kurang ajar bgt ya tuhan,marah
ane bener emosi ama wc yg perilakunya kurang ajar ama hrs,marah
dan malam ku penuh dengan emosi,marah
emosi wkwk,marah
risaawhd mmf gue bacanya sambil emosi,marah
emosi gua gabisa liat kaya gini gue punya adek sama ponakan,marah
leleciaga emosi,marah
dintadonna pengen emosi,marah
astagfirullah emosi d,marah
itshizukoo parah sih baru segini aja udh bikin emosi campur aduk,marah
yang bener mana dah emosi sendiri gua,marah
agak emosi ya kalo parfum di pake orang bilangnya kaga tapi sekamar baunya parfum gua anjing,marah
reeenata dateng bikin emosi,marah
imaclownzz gue bacanya emosi,marah
moviemenfes ya itu itu aja tetep yampun emosi,marah
badmintontalk jujur gue emosi ma bule england perlu dipermalukan balik di master indonesia,marah
anjir keinget malem ini penthouse jadi emosi,marah
sunsshen sheascent gabut sama emosi soalnya,marah
selasapagi iki do emosi ngopo thooo aku salah opoooo,marah
hp gw lag bgt setann dr pas selesai main pubg hpku lgsg lag gkjls ku emosi,marah
emosi,marah
emosi bgt knp gue tmn an sm org tolol,marah
kkyuhyuckk jsparkyes maaf ka terlanjur emosi,marah
sarlittlestars cokkkk hentikan wkwkwk sudah cukup aku emosi di bank td klo ku spam vn ke grup pake nada sisca kohl km,marah
ini telkomsel kenapa sih bikin emosi,marah
anjg jgn mancing emosi su,marah
javxi auya emosi gw vi,marah
preciousjshc viooolina omoniannian yakannn emosi bgttt aaaaaa,marah
kamu berhasil bikin aku emosi loh purpleshore,marah
tanyainrl jangan bikin emosi deh nder,marah
egafajarpra tekke nak ngomong marake emosi,marah
emosi,marah
emosi,marah
bomat dk curang atau enggaktoh bukan ajang resmitp pernyataan iren di pd dedy bikin emosi dk dan aing pun sebagai pemain catur pos ronda dan pangkalan ojeg merasa te antang main game off sama irenmaen ular tanggayakali maen catur sama gm anying,marah
micdropu emosi gak aku pengen ngamuk,marah
aulauliafe emosi saia bun,marah
stress kebanyakan baca au buat lampiasin emosi jd gini kan gue ahelahh,marah
kejiyea emosi kan ya anjggggg,marah
tiap abis pms darah rendah tolong bikin emosi dong,marah
jdi gue yg emosi kontol,marah
dengar lagu baru hanbin pastu nanesss hmm entah lah emosi,marah
mahasiswa ui yang ditemukan tewas mengambang di danau kenanga bunuh diri atau dibunuh a thread,takut
zakiah aini mengunggah bendera isis di akun instagramnya postingan itu diunggah jam yang lalu,takut
ya allah degdegan liat jean trending jgn spoiler dulu ya aku sedang mempersiapkan mental,takut
ditemukan buku dilema pks di rumah tersangka teroris apakah mungkin teroris itu kader pks ya telegram dasar pks rajelas,takut
sumarno makan daging orang lagi,takut
nah curiganya begini sih tapi elsa udah ketakutan,takut
jadi makin parno terbang kalo beneran genose bisa jadi syarat pengganti antigen,takut
anta ika gempa apakah ini karena akhlak pinguin itu nggak bagus,takut
dulu pernah diancem mau dibunuh grgr gue belain lu usssss,takut
kpopers sama fpi pasti takut,takut
ini adalah wujud paling eskrim maap ekstrim dari bit gue di juru bicara standup comedy special,takut
gue takut aja dia tiba tiba eskrim rasa pipis,takut
gue pun merasakan kekawatiran yg sama gak pernah merasa sepesimis ini sebelumnya sama negara sendiri pandji,takut
memberanikan diri ngasih kritik pedas ke pemerintah semoga aman,takut
takut banget tiba andin teriak iwak peyek nasi jagung ikatancintaep,takut
udah aman belum padahal saya lagi ngomongin negara marley dan ketimpangan yang dialami rakyat eldia beritanya malah ke sanasini jadi ngeri,takut
gue tremor gimana tapi lagi di toilet gue takut hp gue nyemplung,takut
guys mending confess atau gak takut bgt dia jijik sama akuu malah maluin,takut
saat sendiri di rumah takut ada hantu takut ada tamu,takut
takut menerkam,takut
dimana ada kolam renang disana saya takut dilempar,takut
nah ini tetetetetet tetetetet takut tersaingi kah tetetetet,takut
trus abis itu gaberani nyalain notif takut bgt,takut
wah taxi driver ada di tv takut kena spoiler gue pindahin aja,takut
agak takut tidur breng ma mahkluk inii ntar dia ee,takut
lihatlah budheku ngirim begini di grup keluarga kan ajdi takut mau cas hp jam segini,takut
emot lo nyeremin banget gue takut,takut
asli ak takut,takut
malam minggu corporate slave dulu suka takut kalau udh kena koreksian sekarang udh jadi makanan sehari,takut
jujurly takut,takut
ada apa dengan takut hoki gw abis di pe engahan tahun,takut
agak takut kalo mau jbjb takut org lain risih,takut
deg deg an masak takut kaget nanti jam pake kostum dulu lahh,takut
blm gue sentuhhhh gue takut keselek pas jam pas,takut
pilih oren soalnya takut sama yg hu btw ka fika makasih banyak kak be happy always love,takut
pengen tidur kok takut gempa susulan akagsjsgsksgsj,takut
kalo ga pake alis takut muka kek anak kecil,takut
skrg jadi takut kalo mau ngapa in,takut
takut banget kena cium jeki lagi,takut
superrr excited tapi takut juga woeeeee,takut
seminggu lagi masih lama wkwkwk boong gue takut,takut
hahaha aing takut,takut
beruntung dapet gelombang pe ama tp tetep aja gue takut,takut
aduh gw mau lepas tapi takut banget gaboong,takut
knp y ko gue takut bgst mules,takut
takut tp ttp percaya diri,takut
sungchan kalo mau goreng makanan pasti takut minyaknya nyemprot,takut
takut bgtt damage akhirnya baru ku double in skrng,takut
el cl sico tonight sebagai madridista agak takut dengan center back tapi apapun hasilnya tetep respect,takut
pengen ikut selca day tapi takut akunnya ke gep hahanjir,takut
takut nda kuattttt pas puasa,takut
guys lo yg pada pake sleeve sultn bener gasi ini size buat pc help gw takut salah beli,takut
gila gue degan ni sm si pael takut ga muluss ikatancintaep,takut
takut,takut
gapengen kenal tapi kepo kasian ih takut kalo kenalan,takut
masih takut liat mark,takut
aku ramal kamu akan ganti layout besok siang atau tanggal tanggal pas siang kamu ngumumin cb resmi dari sm tanggal kamu rilis foto pe ama buat ngasi tau konsep dll tanggal kamu ngeluarin mv kalo beneran gue yang takut,takut
takut,takut
pengen mangkal di base tapi takut kaget ntar liat elkie nya aneh,takut
biar ga lupa kalau belum gosok gigi nanti takut ketiduran makanya dipegang terus,takut
nder kalo ngetik hati takut kejadian,takut
takut laki curang ngan perempuan lain takut laki jenis gay,takut
astagfirullah takut komplikasi ajg,takut
mau ngucapin selamat ulang tahun takut suaminya cemburu,takut
manis bgt ya allah takut,takut
bikin thread ga dong takut terlewat,takut
takut bgt di pc emak gued,takut
sumpah aku gemeteran di tlp berulang kali dg diatakut banget,takut
takut dikira ini akun otempt cuma gara update fotonya be iga wkwkwkkwk tau sndiri lah ya jinki lg kmana btw cakep cakep bgt siih,takut
pengen eksib pas lagi puasa tapi takut bikin orang batal kan kasian,takut
bener juga sih nggak salah kalau bisa dipegang kan bisa dipukulin yakan soalnya dah bikin takut,takut
mafia takut hantu,takut
tehe buat childe mending yg mana aku takut kalo yg kanan di up lagi yg naik malah def tapi ada crate nya,takut
suka takut kalo tibatiba dikirimin gofood gini,takut
eh mjb gw malah ngedit gini takut bgtt,takut
baru preview aja udah bikin takut,takut
takut ga bisa sholat ied,takut
aku mau tidur tp takut paket dateng trs ga ada yg bukain paketnya berat kl dilempar bahaya,takut
bulan puasa malah lanjut nyari hantu tapi ini beneran cukup bikin saya ngeri sih ngeri ngeri ngeri moal benang diubaran,takut
petirnya serem ya bund di ibu kota,takut
celine trending aku yang takut,takut
takut jisung gayanya kaya begini,takut
pas gue lg refresh mentab tbtb bgni kan takut ya anj,takut
takut,takut
takut kl dh ky gini,takut
ga bisa aku ga bisa liat jaemin takut meleyot,takut
ih takut udah mau mei,takut
takut bg,takut
takut tapi tetep percaya diri,takut
ini poster kalo di tempel sayang banget takut rusak soalnya ganteng bgt dk,takut
jujur gue takut makanya gajadi nanya,takut
takut bgt liat yoongi skskksksjs tatapan nya mematikam ya allah,takut
kaya pasukan perang takut,takut
takut bgt ditrrr gini hshshs mau nangisss,takut
gue agak takut,takut
agak takut gue blom mooncome lagi bulan lalu,takut
kalo sebanyak gini ya aku takut pe,takut
gw mau cari mutual baru tapi takut mutual lama gw tenggelem,takut
ya allah takut,takut
takut bias gua tambah,takut
anjg takut bgt,takut
aku takut aku takut,takut
di fb pelan pelan takut disapu lagi,takut
masi kepikiran knp ku takut mati,takut
siaaap takut ilang,takut
jiwanya udah pengen lulus tp takut jd pengangguran,takut
mo nangis takut batal,takut
bisa duh kalo di laptop takut dirusuhin adek gue wowkwkwkwk,takut
eh gw takut bgt ipk semester ini,takut
sumpah deh ngantuk bgt mau tidur tp takut vlive tiba tiba,takut
jujur gua takut dua nyamar pake akun fa buat mantau wkwkw,takut
mau nugas dulu tapi takut ketinggalan,takut
nah mana gue biasa beli yg rb pake itu takut alergi,takut
jangankan risih aku yang liat aja malah takut sendiri,takut
yg avanya item boleh di jbjb in gk sih takut gue,takut
mau ambil sharing mcb sekarang tp takut menyesal soalnya harganya belom keluar,takut
gusti allah takut banget dimarahin satpam keuangan,takut
jadi takut nnti temen temen kampret ngestalk akun facebook ku,takut
mau nyoba takut ga cocok lagi,takut
pengen tidur tp takut ketinggalan vlive,takut
aduh degdegan kalo kdw kesini kasian takut shock wkwkwk,takut
ekkekekek takut kontraversi euy,takut
gua takut sama lu,takut
d d perasaan banyak banget garem di base gatau kenapa jadi agak takut muk kirim apa apa,takut
aneh bgt skrg takut ngobrol bareng tmn rl kalo responnya udh gajelas duluan,takut
gatau ih suruh offer gatau harga pasarannya aku takut,takut
sabar max itu tidak ada bagi orangorang yang diselimuti rasa takut kehilangan,takut
zaman sekarang ni takut rasa nak kahwin,takut
huhuhu aku takut di mangsa,takut
mark kirim boba tp lg kuliah karena takut klo foto aku skip dulu dosenku galak lurrr jebul foto tenanan yawlaaaaa auto njerit,takut
anak tongkrongan bgt kak ceritanya ih takut bgt,takut
demi allah takut,takut
takut hp aku meledak ayang,takut
member suh delete takut video masuk dlm grup geng plastik hitam,takut
takut di cium kamu nanti kamu ketagihan,takut
nanti takut dia hilang,takut
takut limit,takut
gatau kenapa tapi takut anjrit,takut
takut dikacangi diabaikan dicampakkan,takut
takut ditarik momok nnti,takut
masih puasa takut diajak mokah,takut
takut tiba banner kazuha keluar,takut
mau minum obat tapii aku agak trauma huhu takut salah obat lagi,takut
takut kebablasan,takut
jadi takut sama realita nantinya gimana,takut
garagara salah mulu jadi takut buat mulai tapi butuh gimana dong,takut
pengen ganti ava pake jennie tp takut pada lupa,takut
makanya gw takut ji yg kena,takut
gue takut kerasukan aja,takut
takut banget please ga mau ketinggalan kereta,takut
pengen lanjut nonton hospital playlist tapi takut ketagihan,takut
pengen jg tp takut mati,takut
galak bgt takut,takut
pengen potong rambut tapi takut nyesel,takut
jujur ku takut blom siap,takut
pengen ikut tp takut mu ad wkwkwkw,takut
asli knapa ak jmet pol pas balesin moots takut dimusuhi,takut
pengen daipink tapi takut ntar berujung kena dare,takut
aku mau ngetweet takut takut kemakan,takut
deact fb gmn caranya jd takut,takut
kok gw takut,takut
mau bilang item takut dikira rasis,takut
dah pengen potong tapi takut fail,takut
takut bgt sama aya,takut
pantat gue sakittakut ambeien,takut
ini gua doang apa gimana takut punya mutual fanboy,takut
ada yang takut kehilangan ada juga yang takut ketahuan,takut
takut liat anak ini jadi soft,takut
astaga degdegan baca nya takut,takut
takut banget,takut
team mau nyoba tapi takut gabisa masang,takut
takut jisung modelannya kek gini pas nnti teaser keluar,takut
malu sebenernya takut dia ilfeel,takut
iya ih takut diliatin humu,takut
takut yg liat syok inimah tapi yaudahlah,takut
takut pagi raya nnt ada yg tak punya rambut kobong,takut
ehhh jangan gtu ahh jadi takut belum siap akutu,takut
aku pengen pakai softlens tapi takut,takut
lagian asal manggil sayang aja takut,takut
aishhhhh terlalu tipis dompet saya untuk co skrg ttttp takut hbs,takut
takut gakuat liat sparkling aaaa,takut
anjir takut,takut
nonton ini jadi takut bnget nikah,takut
gue pengen pindah rumah aja takut gue disini,takut
gua takut pikun,takut
w malah takut nanti ada stan dalam kegelapan wkwk,takut
itu orang kok gajelas banget takut banget deh gue,takut
gw kok takut bgt mau liputan,takut
jam segini ngantuk pengen tidur tp takut bablas kwkwkwk,takut
kenapaaa ih takut the callers semua,takut
dia aja takut ngegorengnya njrit gmn gue mau percaya,takut
kok gue ikutann takut siihhhhh,takut
iya kalo udah dipotong pendek takut banget nyesel,takut
kamu mau tanya tentang apa aku mau wa takut full mau barengan aja gak sekalian,takut
mau percaya tapi takut di php in,takut
pen cosplay tapi puasa takut diserbu kalian lagi,takut
kok gue ikutann takut siihhhhh,takut
emang tuh anak mengkhawatirkan bgt gua takut dia usus buntu aja,takut
takut di sengaaat,takut
takut banget demi allah,takut
udh lama bgt pengen maen tp yg jgn ngopi doang gt ama tmn kesayangan gw yg paling nge i pling klp bgt ini wkwk jijik,jijik
fix gua tidur gk pake clana biar jijik dy liat bol gua,jijik
konten flexing kekayaan mostly kekayaan orang tuanya udah mulai bikin eneg,jijik
jijik,jijik
cat demi allah gua jijik liat lu ngetik y gk sie y gk sie dari semalem,jijik
jijik ya mas,jijik
demi apapun cewek yg chat bahkan smpe telfon cowok orang jijik bgt sumpah,jijik
aku jijik aku jijik sama mas aku jijik aku benci,jijik
im fullyyyyy under the cover argh btw jijik bgt suara gue,jijik
jijik sial orang camni,jijik
jijik bngt gueee,jijik
gue tkut jijik sender be umbuk,jijik
sumpa jijik bgt,jijik
terlihat jijik denganku,jijik
as an english major aku rasa jelek dan jijik ya perangai perasan bagus terpaling proficient english ni,jijik
jijik,jijik
ini knp kek jijik gitu,jijik
jijik,jijik
defenisi punya temen cowo yg enak diajak curhat tapi jijik kalo dijadiin pacar tuh begini ya rasanya,jijik
dia pikir dia ganteng keren ber kharisma kali yaaa laga nya sok banget jijik banget iyah orang baru ikatancintaep,jijik
apaan si ni anjir bacaan jaman smp kls pas masih puber sering baca beginian gatau suka aja skrg malah jijik sendiri,jijik
ew jijik bgt,jijik
paling jijik banget orang yg minta mutualan eh malah unfol sehat gak tuh,jijik
jijik bgt sumpe knp si loe,jijik
jijik sumpah tiba chat tanya hal yang nda penting,jijik
kok melihat taik sendiri biasa aja ya beda kalau liat taik teman jijik banget apalagi teman kayak taik jijik banget,jijik
makin jijik bangettt,jijik
jijik ah sama twitt sendiri hahaha,jijik
tw agak sedikit jijik mungkin di sini ada anak fk mau nanya ini kk ak kenapa gak bisa tdr ini lambung atau apa pls kk ak lg ikut kampus mengajar jauh dri rumah ak takut dia gapapa kan btw dia kayak gini tuh udh semingguan awalnya gk terlalu parah,jijik
jijik jg ditembak temen sendiri,jijik
jijik la jijik,jijik
jijik jijik jijikk,jijik
bahkan setelah adek gue berkata kayak gitu gue makin jijik sama lakilaki yang sebelumnya juga udah jijik karena jemy bangsat,jijik
juga hmmm jijik ya maaf ya kami kotor,jijik
bcs jijik,jijik
jijik iya tp banyak yg suka,jijik
botaakkkkk finally foto tradisi nya di up jugaa sekarang gue tau alesannya kenapa ni foto baru di up sekarang btw muka nya si kyungsoo kok kaya jijik gitu melihat pala botak chanyeol,jijik
jijik x lo aku liat kau ih,jijik
freak ketemu freak jadinya jijik,jijik
jujur rada jijik nek ndelok video praktikum ttg idu aka saliva ehe,jijik
jijik lama lama ama supreme,jijik
ah jijik sekali anda,jijik
tahap ni aku dah tak nak kisah kalau boleh aku nak move on aku pasti bila dah move on aku akan jijik dgn muka dia sekali,jijik
vini jrjijik bgt divingnya,jijik
jijik,jijik
demi apapun aku jijik liat org bossy,jijik
jijik banget,jijik
apasi masukkannya aja gajelas udh ketebak liat aja akunnya isinya ngelikein yg blg kluarga tai jijik dll halah,jijik
sani lo ngapain jijik ah,jijik
tolong dong yg udh tua jgn dm aku dan yg gendut juga apalg yg blm disunat plus msh ada kulup nyajijik aq liat nya yg blm d sunat msh berkulup gt ak te arik nya sm brondong ayah muda aj usia maks thn no gendut disunatmksih,jijik
tolong y yg model model begini gausah follow deh jijik,jijik
jijik beraksi lucah dalam l warga asing disiasat polis,jijik
sorry nih lg dapet pengen sensi dulu lubtau jijik ga sihhhh jijik adalah liat iklan snackvideo yang annoying itu ada dimana mana anjing jijikkkkkj,jijik
jangan sentuh aku aku benci sama kamu aku jijik,jijik
jijik lo,jijik
jijik bgtt ama diri sendiri,jijik
agak jijik,jijik
anjing jijik,jijik
klo liat bokep lewat tl siang siang pkoknya pas masih terang bawaannya jijik mlu tapi kalo liatnya malem apalagi pas mau tidur malah jd sange anjg,jijik
gw nonton tky ghul live action dong dan ih jijik,jijik
saya mau dikantor sampe pulang mau nemenin kamu,jijik
eneg juga sih liat cowo doyan nya pamer mulu hehe,jijik
jijik sendiri,jijik
aku jijik sama mas jijik jijik jijik,jijik
mulut mu yanh jijik,jijik
wowo terpantau jijik,jijik
aku foto kek gini kalian jijik,jijik
dengki is this about dengki hahaahahaha jijik,jijik
astagfirullah ini manusia lebih biadab dari setan jijik banget semoga dari video ini pelakunya di tindak lanjutinbodo amat lah dikata lebay habisnya gawaras orng lagi solat loh,jijik
plis ini jijik banget maaf nder,jijik
buat pkp sampai ramai peniaga terkesan aku akan cerita kat anak aku nanti apa yg kerajaan ni buat sampai bonda dia terpaksa jual cincin mengemis minta susu dan pampers dia sbb tak mampu nak sediakan semua tu sbb kerajaan perangai busuk jijik,jijik
aduh jijik cowo jelek kenapa banyak omong ya,jijik
nah yg begini yg bikin gua jijik download tiktok lagi amitamit dah aksgdkskpa,jijik
ihh jijik bgt dah,jijik
sudah jijiksudah ngerasa mualsudah euneuk kah anda,jijik
kali aja ada yang jijik,jijik
geli amat lu cowo tapi nyebut nama sendiri jek kan jadi jijik bacanya,jijik
geli amat lu cowo tapi nyebut nama sendiri jek kan jadi jijik bacanya,jijik
tolong jangan tampilkan orang ini lagi pokoknya aku jijik kayak megang tai aja jijik,jijik
alde ih jijik ada tai ayok kabur ren,jijik
gue jijik bngt,jijik
pernah keren di masanya jijik dol sumpah,jijik
mentemen yg mau posting kelakuan mesum biawak silakan saja tapi pliiisss jangan posting yg ada gambar knj nya atau gambarnya ditutupin kek jijik tau l,jijik
jijik sama masa smp,jijik
demi ya gue jijik banget,jijik
jijik banget gue,jijik
usus tau usus apaan jijik bet,jijik
jijik gue sama studio kapitalis dari cina ini cuih cuih hoek,jijik
gara akun pesbuk jessica gue jadi keikut buka juga untung masih inget dan anjir jijik banget yallah dari ngakak sampe merinding gue baca mess sama bacotan gue di pesbuk,jijik
sebagai anak bangsa saya jijik mendengar kata haikal hasan ini laporkan aja di sudah menghina pahlawan nasiaonal,jijik
masak kamu baper aku aja agak jijik nulisnya,jijik
dan kalaupun emang dari dia ga mau ada keinginan untuk sembuh paling yg bisa kita lakukan ya jaga jarakpalingkan muka kayak kita jijik liat org ingusan dan meler terus udh dikasih tau tp ga digubris yaudah,jijik
ngatain org lain biar dia ga dikatain jijik,jijik
ekspresiku pe ama kali juga agakagak ekspresi jijik sih kak,jijik
jijik anj wkwkwk,jijik
hiya mulai jijik liat makanan,jijik
jijik banget manggil pake by mmkst gue gabb,jijik
astaghfirullah jijik,jijik
anrit walau keluarga deket kalau kaya gt tetep jijik sih kelakuannya,jijik
bayangin ibu dipegang pantat sama anak lelakinya jijik kali,jijik
itu lagi sholat loh kau betingkah kek gitu jijik nian aku,jijik
jijik selera lo om om,jijik
iyuh jijik bnget,jijik
wkwkwkwk jijik kd em km bac,jijik
tutup semua aja dah barusan buka gue jijik,jijik
jijik banget sumpah,jijik
temenku kalau foto pasti gini sok imut banget aku aja jijik melihat diri sendiri berpose sepe i ini,jijik
sekalinya udah move on lihat muka nya aja udah jijik gitu tapi kalau belum move on orang mau bilang jelek tentang dia toh ujung ujung nya masih cinta,jijik
dihh jijik,jijik
jijik aku masss,jijik
jijik bgt sm yg modelan gni mana sebadan lagi,jijik
sengaja provokatif dia mah herannya ada yg menjadikan panutan ihh jijik dah mulutnya kotor sumpah,jijik
trs pas didengerin jijik sendiri,jijik
mending gausah bikin status facebook alay deh sekarang jijik ternyata,jijik
jijik betul laki gini datang tempat beribadah semata mata nak lepaskan nafsu,jijik
yaampun mending gue milih ros dari pada lu centil bgt bgst jatoh nya jijik gue,jijik
aslinya gue jijik dg ormas mui yg lagaknya kayak tuhan,jijik
jijik kan pengen ku buang rasanya bajuku,jijik
ngapain sihh yaallah menyesal deh aku pernah gini ginian jijik bgt skaranggg,jijik
mesti bontot dia berminyak jijik la babi aziilah ni,jijik
klo kepikiran suka kebawa mimpi dah tau jijik,jijik
duluan juga ne jadi gak usah ngerasa trendsetter lah jijik,jijik
lah demi gue jadi jijik banget sama lu,jijik
saking jijik nya jd katinggalna lgbt duh ri disidik horeng blt,jijik
jijik je baca,jijik
tangannya aja jijik bgt no,jijik
jijik ajg inimah,jijik
kalo jijik mah yaudasi,jijik
wkwkwk makanya kesek aja gtu dia seolah nganggap teume ga suka haru like what jijik bgt gua bacanya,jijik
jijik bgt nontonin archive ig story trnyata ak banyak selfi di kampus yek alay sumpah,jijik
gue aja baru smp masa udh bahas me ua me uaan jijik,jijik
jorok li bajingan ni cih bgst jijik kali,jijik
jijik parah liatnya gak ada otak bgt,jijik
gua udh jijik sih sebenernya sama kpopies tiktod mah soalnya ya gitu bikin konten kebanyakan hoax merendahkan dll dan anehnya cepet trendingfyp gitu,jijik
iya bener banget ih jijik yaallah,jijik
jijik anjing,jijik
sumpah jijik bgt gue anjir liat ciwi joget kek butuh belaian ew,jijik
komen nanti nangis nanti nangis gabikin kalian keliatan keren engga jijik iya,jijik
jijik aq baca,jijik
sumpah jijik banget lah sama perempuan dikantor hobi nya julid yang mau tau banget privasi orang,jijik
jijik bgt dah ngurusin hidup hajat orang,jijik
dengerin ulang podcast sendiri kok jijik yha,jijik
saking keasikannya sampe jijik,jijik
hey bocah stop foto foto pake caption alay di fb sama di ig jijik tau,jijik
dulu sering di katain alay suka sama bnci hm sampe ngedit jijik banget cuman gak ke ekspose aja,jijik
cowo mulutnya kek cewe gausah jadi cowo lahh jijik liatnya,jijik
lagi ga puasa kan sha hahaha dari dmnya aja gw udah jijik,jijik
lu nge i gak sih perasaan jijik sama diri sendiri yang waktu dulu tapi di sisi lain kangen sama diri sendiri yang waktu dulu,jijik
smoga bibib jijik bisa mencerminkan duriat nabi jangan mencoreng ahlak yg rosul contohkan mungpung masih hidup dn bulan ampunan kembali taubat,jijik
jijik bgttt baru bangun tidur trs dia kek rebahan dan bilang surprise bish,jijik
jijik banget base nya,jijik
kalau saya jijik mbak soalnya saya normal,jijik
ih jijik kali liatnya sumpah mana main nuduh nuduh emang gue gak punya batas kesabaran,jijik
untung fb gua msh inget passnya jijik bngt anjir liat sttsnya,jijik
jelas di cuci sih soalnya suka risih gitu lho kalo pembalut kaga di cuci apalagi kan kalau tinggal barengbareng pasti orang rumah juga bakal jijik gw ajh yg nyuci jijik gitu,jijik
gue sih lebih ke jijik kayaknya,jijik
anjir jijik,jijik
bacain tweet diakun gue yg dulu saat msh jd cp fans jijik bgt anjir,jijik
auto jijik begitu denger nama nya disebut,jijik
jijik betul dengan orang yg depan lain belakang lain maaflah tak boleh nk tolerate dah,jijik
yang bikin jijik nya tuh suara pas dia makanya itu loh wkwkw,jijik
ku merasa jijik sblh kanan,jijik
iss alangke jijik aku wkwkwk,jijik
iya gitu tapi aku tetep jijik jadi yaudah buang aja,jijik
tapi jijik,jijik
apasi jamet jijik bgt deh,jijik
jgn sentuh aku aku jijik aku benci,jijik
merasa rada jijik sih wkwkkwkw,jijik
ogahh hobi coli gitu jijik,jijik
jijik gila laki macamni,jijik
aku lihat banyak yg ke fv liat jaman dahulu wey jangan wey nanti jijik sendiri,jijik
sumpah aku aja jijik ama diri sendiir mau banting hp aja,jijik
dih jijik banget lu,jijik
iye anj jijik bgt,jijik
jijik ya iya sama aku juga,jijik
pede bgt gue ewww jijik,jijik
pola pikir rapist jijik bgt sih lo,jijik
kek jijik,jijik
cuci kan orang lain yang liat jijik,jijik
jeleknya dunia ente ainment itu mau circlenya sombong atau salah juga ya tetap aja dibelain sama kawan dan fansnya makin jijik liatnya,jijik
jijik coookk,jijik
apasi jijik liat manusia yupi ewh,jijik
jijik bgt sama emot itu,jijik
nah betull muncratnya itu loh jijik ih,jijik
cucilah sm punya sendiri kok jijik,jijik
twitter banyak skrng isi nya banyak orang pamer riya liat nya bukan iri tapi jijik,jijik
klo wc umum mending yg jongkok klo duduk gua suka jijik mau duduknya wkwk gatau knp,jijik
ga nge i deh jijik sejijiknya jgggg,jijik
asuu jijik,jijik
jujur gue jijik,jijik
jijik tau sumpah,jijik
cucilah anjir jijik,jijik
jijik bgt dah gw sama status gw facebook wkwk,jijik
kok aku jijik ya liatnya walaupun katanya lulusan ipk terbaik tapi akhlaknya miris pinter nggak menjamin perilaku bagus jadi inget kasus ryan sinaga pinter tapi ya gitu,jijik
dasar bencong gendut laknat gatelmenye ihhhh jijik guegararetek,jijik
kok jadi jijik liatnya,jijik
gasopan lu spam chat tengah malem sama temen lu mana maksa lagi idih jijik gue,jijik
jijik banget narasinya seburuk itu sekolah kita sampai di katakan bisa jadi bibit radikalisme yang radikal itu bukan sekolah tapi pikiran anda,jijik
muak banget sama drama persenioran hahahaha jijik banget,jijik
gw jijik banget sama suara sendiri arghhhhh,jijik
ngapa ma is gua jago bet yak heran,kaget
wah gila muter lagu di kafe aja bayar royalti lho sekarang,kaget
baru tahu keita sama dohwan udah debut bera i di inkigayo ketemu jihoon dong ya huhu,kaget
serius sih awal awal ah tentang kehidupan wandavision biasa eh ternyata,kaget
bang uusbiasaaja ternyata si bunda sekarang jadi brand ambassadornya bengkel di sedati sidoarjo ya,kaget
demi apa ria sw balik,kaget
tapi bukannya emg dari nasi ya eh atau beras gitu pernah liat di yt nya ka riasw,kaget
babang zoro selalu mengejutkan tiap chapternya onepiece,kaget
berguna juga si inzaghi akhirnya,kaget
iyani capek juga ternyata kebanyakan wkwk,kaget
gk msuk akal masa beneran ditolong inzaghi tp otakku menerima,kaget
ternyata inzaghi buka sekedar cameo pajangan vincenzoep,kaget
baru tau kalau kwon twins punya fancam sendiri di inkigayo theyre truly demia ist,kaget
demi apapun atuy galon beneran udah nyampe ke timeline nonkpop coba tonton ini,kaget
ebuset juta followers adaada aja terima kasih lho semoga bisa diambil baiknya dan dibuang burutnya,kaget
bukannya ini bagus ya tiap bulan kita ada asupan lagu baru blackpink walaupun full album bulan september tapi kok hastag nya yg worst company jadi bingung gue hmmm,kaget
ga ada nih gue udah pernah cari dulu ternyata sampe barusan juga masih ga ada huhu,kaget
wkwkwkw ternyata responnya sama ya,kaget
ternyata sadar diri itu sama tipis dengan sadar malusadar halu dan sadar kebaperan,kaget
bener uy wkwk ternyata banyak yang diajar bapaknya juga,kaget
hampir gua emosi ni kok bau pisan ternyata bau mulut gua sue,kaget
difotoin diem diem ama pacar ternyata pacarnya maling,kaget
tempelan ternyata calm down,kaget
sin cos tan ternyata cuma dianggap teman,kaget
cakep banget bestie yaampun aku sampe terkejut,kaget
mengejutkan sekali bukan,kaget
sangat mengejutkan hanya ada sekitar sampah plastik yang di lakukan pendauran ulang,kaget
terus ini apa anjirrr wkwk lucu deh,kaget
ternyata akun nya emang bermasalah ya makanya udah dari dulu ku block,kaget
tapi gak tau ya kalau ternyata udah pacaran karena temen deketnya pas ditanya juga gak tau mereka udah pacaran atau belum u u,kaget
beneeer sekarang jeki suka mengejutkan,kaget
